43.58095238095238,234.0693333333333,42.15466666666666,28.525714285714287,1,7
82.01142857142858,163.62666666666667,23.295999999999992,11.885714285714286,2,5
78.84190476190477,220.75733333333332,35.49866666666668,19.80952380952381,2,6
102.61333333333334,251.264,58.7946666666667,35.65714285714286,3,7
125.19619047619048,221.312,34.389333333333326,19.017142857142858,3,6
152.13714285714286,226.30399999999997,42.15466666666666,22.186666666666667,4,7
209.98095238095237,268.45866666666666,55.4666666666667,31.695238095238096,6,8
211.5657142857143,224.08533333333332,39.93599999999998,26.940952380952382,6,7
211.5657142857143,153.64266666666668,25.51466666666667,14.262857142857143,6,4
292.7847619047619,199.12533333333334,27.73333333333332,13.470476190476177,9,6
305.46285714285716,222.976,37.71733333333333,19.809523809523853,9,6
332.8,200.78933333333333,26.623999999999995,19.017142857142858,10,6
34.07238095238095,348.3306666666666,110.93333333333334,64.9752380952381,1,10
