14.144,251.81866666666667,31.06133333333335,23.296,0,7
35.36,237.39733333333334,31.06133333333335,20.8,1,7
51.168,255.14666666666668,35.49866666666668,24.128,1,7
64.064,246.272,26.624000000000024,16.64,2,7
89.856,239.06133333333332,21.077333333333343,14.975999999999999,2,7
104.416,245.71733333333333,27.73333333333335,19.135999999999996,3,7
93.184,264.02133333333336,35.49866666666668,24.960000000000008,2,8
119.80799999999999,245.71733333333333,21.077333333333314,14.975999999999999,3,7
131.04,239.61599999999999,17.74933333333331,12.480000000000004,4,7
132.288,232.40533333333332,16.639999999999986,11.647999999999996,4,7
150.176,238.50666666666666,28.842666666666673,15.807999999999993,4,7
160.992,239.61599999999999,22.186666666666667,14.144000000000005,5,7
156.832,259.02933333333334,27.73333333333335,19.136000000000024,4,8
124.79999999999998,295.0826666666667,70.9973333333333,49.92,3,9
203.00799999999998,297.856,89.856,48.256,6,9
180.95999999999998,245.16266666666667,28.842666666666673,20.799999999999983,5,7
200.928,250.70933333333332,22.186666666666667,14.144000000000005,6,7
214.656,256.256,31.061333333333323,16.640000000000015,6,8
227.968,246.82666666666665,25.51466666666667,13.312000000000012,7,7
245.024,234.624,21.077333333333343,14.143999999999977,7,7
255.83999999999997,257.91999999999996,38.826666666666654,22.464000000000027,7,8
280.79999999999995,285.09866666666665,57.68533333333335,37.44,8,8
280.79999999999995,242.944,35.49866666666668,22.464,8,7
278.304,201.344,27.73333333333335,12.480000000000018,8,6
299.936,242.944,24.405333333333317,15.807999999999993,9,7
320.32,260.6933333333333,28.842666666666673,19.96799999999996,10,8
349.856,297.30133333333333,86.52800000000002,54.079999999999984,10,9
392.70399999999995,266.79466666666667,58.79466666666667,39.93599999999998,12,8
339.456,245.71733333333333,23.295999999999964,18.30400000000003,10,7
326.976,241.83466666666664,26.623999999999995,16.639999999999986,10,7
