36.400000000000006,230.42379182156134,95.88104089219334,62.400000000000006,1,7
75.4,189.44237918215615,72.68401486988847,55.120000000000005,2,5
180.96,175.52416356877325,44.847583643122675,29.120000000000005,5,5
206.96,180.1635687732342,57.2193308550186,39.51999999999998,6,5
210.60000000000002,108.25278810408923,37.115241635687724,21.840000000000003,6,3
255.84000000000003,216.50557620817847,64.95167286245353,39.52000000000001,7,6
307.84000000000003,225.78438661710038,114.4386617100372,70.71999999999997,9,7
333.32,166.24535315985133,35.568773234200734,19.75999999999999,10,5
347.88,167.01858736059478,30.929368029739777,17.680000000000007,10,5
375.96000000000004,185.57620817843866,55.67286245353162,34.31999999999999,11,5
394.16,168.56505576208178,37.11524163568774,22.879999999999995,12,5
